Time,0.3 µm,0.5 µm,1.0 µm,2.5 µm,5.0 µm,10 µm,Temp,RH,Smooth,None
1267593840,507,146,20,2,0,0,34.06,3.73,485.16,0
1267593900,495,144,20,2,0,0,34.07,3.8,486.72,0
1267593960,519,145,20,0,0,0,34.04,3.82,488.04,0
1267594020,555,155,20,0,0,0,34.06,3.88,490.08,0
1267594080,489,130,12,0,0,0,34.06,3.89,490.56,0
1267594140,495,130,12,0,0,0,34.05,3.96,491.16,0
1267594200,453,132,12,0,0,0,34.06,3.96,491.7,0
1267594260,447,132,14,0,0,0,34.07,3.86,492.12,0
1267594320,453,127,12,0,0,0,34.08,3.85,491.64,0
1267594380,414,123,14,0,0,0,34.07,3.91,490.38,0
1267594440,348,110,10,0,0,0,34.07,4.07,487.68,0
1267594500,366,112,12,0,0,0,34.07,3.98,485.34,0
1267594560,411,129,16,4,4,0,34.08,3.95,485.22,0
1267594620,411,129,16,4,4,0,34.08,3.89,485.1,0
1267594680,423,114,22,2,0,0,34.07,3.85,483,0
1267594740,423,114,22,2,0,0,34.08,3.9,480.9,0
1267594800,417,124,14,0,0,0,34.08,3.82,479.04,0
1267594860,417,124,14,0,0,0,34.08,3.95,477.18,0
1267594920,486,133,18,0,0,0,34.08,4.04,476.16,0
1267594980,486,133,18,0,0,0,34.1,3.98,475.14,0
1267595040,435,126,12,2,0,0,34.08,3.99,474.96,0
1267595100,435,126,12,2,0,0,34.09,4.1,474.78,0
1267595160,342,104,16,0,0,0,34.1,4,470.4,0
1267595220,342,104,16,0,0,0,34.09,3.98,466.02,0
1267595220,483,145,22,2,2,0,34.08,3.89,467.1,0
1267595280,483,145,22,2,2,0,34.08,3.86,468.18,0
1267595340,405,125,18,2,0,0,34.06,3.83,466.32,0
1267595400,405,125,18,2,0,0,34.07,3.82,464.46,0
1267595460,468,134,12,2,0,0,34.08,3.8,464.46,0
1267595520,468,134,12,2,0,0,34.04,3.84,464.46,0
1267595580,378,124,18,4,2,2,34.03,3.86,461.58,0
1267595640,378,124,18,4,2,2,34.03,3.91,458.7,0
1267595700,363,100,16,2,0,0,34.03,3.87,457.08,0
1267595760,363,100,16,2,0,0,34.04,4.19,455.46,0
1267595820,624,173,16,0,0,0,34.05,4.28,457.8,0
1267595880,624,173,16,0,0,0,34.03,4.38,460.14,0
1267595940,369,111,22,0,0,0,34.01,4.04,457.86,0
1267596000,369,111,22,0,0,0,34.02,3.96,455.7,0
1267596060,534,146,22,4,2,2,34,4,455.46,0
1267596120,534,146,22,4,2,2,34.01,3.94,455.46,0
1267596180,441,121,8,2,2,2,34,3.91,454.62,0
1267596240,441,121,8,2,2,2,34,3.9,453.66,0
1267596300,552,156,22,2,0,0,33.97,4.01,455.7,0
1267596360,552,156,22,2,0,0,33.96,3.91,457.62,0
1267596420,453,125,18,0,0,0,33.99,3.82,458.58,0
1267596480,453,125,18,0,0,0,33.96,3.91,458.82,0
1267596540,531,161,26,0,0,0,33.95,4.08,457.74,0
1267596600,531,161,26,0,0,0,33.95,4.01,456.42,0
1267596660,477,127,20,0,0,0,33.97,3.91,455.1,0
1267596720,477,127,20,0,0,0,33.99,3.89,454.5,0
1267596780,576,161,26,0,0,0,33.97,4.06,455.88,0
1267596840,576,161,26,0,0,0,33.97,4.03,457.5,0
1267596900,405,117,24,2,0,0,33.95,4.07,455.22,0
1267596960,405,117,24,2,0,0,33.95,4.08,452.22,0
1267597020,537,147,30,4,0,0,33.94,4.24,453.18,0
1267597080,537,147,30,4,0,0,33.93,4.1,454.02,0
1267597140,477,138,16,2,2,0,33.95,4.17,454.5,0
1267597200,477,138,16,2,2,0,33.96,4.01,455.1,0
1267597260,552,167,18,2,0,0,33.97,4.06,457.08,0
1267597260,552,167,18,2,0,0,33.96,4.35,459.84,0
1267597320,438,125,18,2,2,2,33.94,4.07,461.64,0
1267597380,438,125,18,2,2,2,33.99,4.07,463.08,0
1267597440,507,135,20,0,0,0,33.97,4.18,465,0
1267597500,507,135,20,0,0,0,33.95,4.19,466.92,0
1267597560,402,116,16,2,0,0,33.96,4.25,466.5,0
1267597620,432,120,14,2,0,0,33.94,4.16,466.68,0
1267597680,402,128,22,2,2,2,33.94,4.05,466.38,0
1267597740,447,139,20,2,2,2,33.95,4.2,466.98,0
1267597800,378,118,12,0,0,0,33.96,4.27,464.82,0
1267597860,360,112,12,0,0,0,33.95,4.23,462.3,0
1267597920,447,143,22,2,0,0,33.95,4.31,462.54,0
1267597980,465,147,26,4,0,0,33.97,4.2,463.14,0
1267598040,402,119,18,2,0,0,33.96,4.14,464.34,0
1267598100,429,127,18,2,0,0,33.95,4.2,466.08,0
1267598160,441,130,20,2,0,0,33.95,4.2,465.24,0
1267598220,468,139,26,4,0,0,33.99,4.36,464.94,0
1267598280,342,108,14,2,2,0,33.97,4.21,463.68,0
1267598340,336,106,14,0,0,0,33.99,4.23,462.3,0
1267598400,393,113,14,0,0,0,34.01,4.29,460.8,0
1267598460,405,113,12,0,0,0,33.99,4.2,459.54,0
1267598520,324,97,20,2,0,0,33.96,4.17,458.46,0
1267598580,357,103,24,4,0,0,34,4.23,458.04,0
1267598640,387,117,14,0,0,0,33.97,4.14,458.52,0
1267598700,414,125,16,0,0,0,33.97,4.24,459.54,0
1267598760,489,147,16,2,0,0,33.96,4.24,456.84,0
1267598820,513,153,20,2,0,0,34.09,4.33,454.62,0
1267598880,372,100,8,0,0,0,34.16,4.32,454.68,0
1267598940,360,96,10,0,0,0,34.2,4.2,454.5,0
1267599000,492,133,20,0,0,0,34.2,4.15,453.66,0
1267599060,480,131,22,0,0,0,34.23,4.15,452.58,0
1267599120,510,162,26,0,0,0,34.24,4.19,453.96,0
1267599180,489,155,26,0,0,0,34.26,4.16,454.92,0
1267599240,462,135,20,0,0,0,34.26,3.95,453.12,0
1267599300,444,135,18,0,0,0,34.27,4.17,450.96,0
1267599300,465,117,18,0,0,0,34.3,4.34,451.2,0
1267599360,465,119,22,0,0,0,34.32,4.49,451.44,0
1267599420,462,139,14,0,0,0,34.34,4.32,450.06,0
1267599480,438,129,16,0,0,0,34.37,4.79,448.2,0
1267599540,432,125,16,2,0,0,34.4,4.26,447.3,0
1267599600,432,123,22,2,0,0,34.41,4.26,446.4,0
1267599660,453,130,10,2,0,0,34.42,4.05,443.94,0
1267599720,447,128,14,2,0,0,34.44,4.08,441.36,0
1267599780,327,97,8,0,0,0,34.41,4.14,439.8,0
1267599840,333,101,6,0,0,0,34.44,4.13,438.36,0
1267599900,387,118,16,2,0,0,34.46,4.17,435.36,0
1267599960,357,108,12,2,0,0,34.44,4.42,431.76,0
1267600020,474,123,10,0,0,0,34.47,4.36,431.7,0
1267600080,468,127,12,0,0,0,34.47,4.12,431.52,0
1267600140,408,116,16,0,0,0,34.47,4.12,428.64,0
1267600200,420,120,16,0,0,0,34.48,4.13,426,0
1267600260,429,131,10,0,0,0,34.45,6.04,425.82,0
1267600320,411,125,10,0,0,0,34.47,4.06,425.28,0
1267600380,330,104,20,0,0,0,34.48,4.03,421.74,0
1267600440,354,110,18,0,0,0,34.49,4.13,418.68,0
1267600500,345,95,16,0,0,0,34.48,4.04,417.54,0
1267600560,351,95,18,0,0,0,34.49,3.96,415.92,0
1267600620,324,80,8,0,0,0,34.48,3.89,414.36,0
1267600680,303,76,12,0,0,0,34.51,3.94,411.48,0
1267600740,303,87,10,0,0,0,34.52,3.85,409.98,0
1267600800,333,97,14,2,0,0,34.51,3.91,409.44,0
1267600860,342,98,8,0,0,0,34.52,3.85,407.34,0
1267600920,330,96,10,0,0,0,34.51,3.87,404.64,0
1267600980,393,115,16,0,0,0,34.53,3.99,404.46,0
1267601040,438,130,16,0,0,0,34.52,3.9,404.64,0
1267601100,318,98,8,2,0,0,34.51,3.82,402.18,0
1267601160,357,108,8,0,0,0,34.5,4,399.96,0
1267601220,357,107,8,2,0,0,34.51,3.75,400.26,0
1267601280,384,115,8,2,0,0,34.51,3.9,401.22,0
1267601340,318,96,8,0,0,0,34.52,3.86,399.72,0
1267601340,300,90,8,0,0,0,34.51,3.85,397.62,0
1267601400,363,110,10,0,0,0,34.51,3.78,398.4,0
1267601460,357,108,12,0,0,0,34.55,3.72,398.4,0
1267601520,354,108,24,0,0,0,34.59,3.82,397.74,0
1267601580,354,108,24,0,0,0,34.57,3.69,396.54,0
1267601640,315,95,12,0,0,0,34.57,3.75,393.06,0
1267601700,327,101,14,0,0,0,34.59,4.16,389.34,0
1267601760,282,76,10,2,0,0,34.59,4.07,387.54,0
1267601820,288,80,12,2,0,0,34.56,4.07,386.1,0
1267601880,474,137,22,2,0,0,34.56,4.36,385.74,0
1267601940,435,131,22,2,0,0,34.56,4.33,384.84,0
1267602000,435,135,16,4,2,0,34.55,4.5,383.34,0
1267602060,441,137,14,4,2,0,34.55,4.18,382.38,0
1267602120,393,102,16,2,2,2,34.54,4.2,381,0
1267602180,393,106,14,2,2,2,34.55,4.26,379.98,0
1267602240,309,91,8,0,0,0,34.55,4.25,376.86,0
1267602300,291,89,8,0,0,0,34.57,4.26,373.38,0
1267602360,411,116,14,0,0,0,34.56,4.23,372.36,0
1267602420,399,114,14,0,0,0,34.55,4.19,371.58,0
1267602480,378,109,6,0,0,0,34.54,4.18,370.5,0
1267602540,405,118,8,0,0,0,34.53,4.28,369.96,0
1267602600,336,88,14,0,0,0,34.56,4.2,367.62,0
1267602660,360,92,14,0,0,0,34.56,4.25,365.88,0
1267602720,342,98,16,2,0,0,34.56,4.28,366.18,0
1267602780,312,88,16,2,0,0,34.56,4.29,365.76,0
1267602840,312,93,24,2,2,0,34.56,4.67,364.26,0
1267602900,306,89,24,2,2,0,34.57,4.88,363.24,0
1267602960,441,130,20,0,0,0,34.56,4.62,362.58,0
1267603020,465,138,22,0,0,0,34.61,4.74,362.52,0
1267603080,324,94,10,0,0,0,34.65,4.68,360.84,0
1267603140,324,90,10,0,0,0,34.66,4.56,358.92,0
1267603200,426,121,16,2,2,0,34.67,4.7,358.86,0
1267603260,483,135,20,2,2,0,34.69,4.75,360.3,0
1267603320,387,107,12,0,0,0,34.73,4.58,361.44,0
1267603380,375,103,10,0,0,0,34.73,4.79,361.86,0
1267603380,288,90,22,2,0,0,34.75,4.74,360.72,0
1267603440,288,92,20,2,0,0,34.75,4.67,359.46,0
1267603500,495,151,24,2,2,2,34.76,4.73,362.88,0
1267603560,420,132,24,2,2,2,34.77,5.11,365.22,0
1267603620,384,108,24,2,0,0,34.78,4.99,366.84,0
1267603680,402,114,20,4,2,0,34.79,5.19,368.22,0
1267603740,510,158,24,0,0,0,34.78,4.97,371.58,0
1267603800,504,156,22,0,0,0,34.78,5.49,375.06,0
1267603860,429,133,22,0,0,0,34.81,5.78,375.78,0
1267603920,417,131,18,0,0,0,34.83,6.6,375.36,0
1267603980,687,205,32,2,0,0,34.81,6.5,382.74,0
1267604040,693,205,32,2,0,0,34.82,7.02,389.46,0
1267604100,732,224,32,4,0,0,34.84,6.63,396.96,0
1267604160,717,221,28,4,0,0,34.84,6.15,403.62,0
1267604220,855,239,40,2,0,0,34.83,6.34,414.36,0
1267604280,792,222,34,0,0,0,34.81,5.36,424.2,0
1267604340,732,213,26,6,2,2,34.81,5.33,431.58,0
1267604400,765,222,30,6,2,2,34.82,5.26,439.74,0
1267604460,795,231,54,6,2,0,34.82,5.04,448.56,0
1267604520,765,225,52,6,2,0,34.83,5.09,456.78,0
1267604580,1068,310,66,6,2,2,34.81,4.91,471.84,0
1267604640,1080,306,64,6,2,2,34.82,4.96,486.9,0
1267604700,810,248,50,4,2,2,34.84,4.93,497.46,0
1267604760,771,237,42,2,2,2,34.83,4.76,507.12,0
1267604820,687,193,34,6,0,0,34.83,4.64,511.38,0
1267604880,717,197,36,6,0,0,34.84,4.65,517.02,0
1267604940,894,279,38,4,2,2,34.83,5.04,526.2,0
1267605000,888,273,40,4,2,2,34.82,4.77,535.14,0
1267605060,624,184,24,2,2,2,34.84,4.54,539.76,0
1267605120,573,169,20,2,2,2,34.82,4.74,543.36,0
1267605180,603,181,40,0,0,0,34.83,4.96,549.24,0
1267605240,585,177,38,0,0,0,34.85,4.72,555.12,0
1267605300,534,157,30,4,0,0,34.84,4.62,557.58,0
1267605360,549,162,30,4,0,0,34.84,5.33,560.58,0
1267605420,717,213,42,6,4,2,34.83,5.52,567.36,0
1267605420,711,204,42,6,4,2,34.85,6.47,573.48,0
1267605480,684,206,40,0,0,0,34.85,6.68,580.44,0
1267605540,663,197,34,0,0,0,34.85,6.53,586.5,0
1267605600,600,192,30,2,0,0,34.84,6.88,591.66,0
1267605660,567,181,28,2,0,0,34.86,6.62,596.76,0
1267605720,462,128,18,2,0,0,34.85,6.52,599.76,0
1267605780,525,149,22,2,0,0,34.85,5.73,604.14,0
1267605840,423,125,14,0,0,0,34.84,5.8,603.78,0
1267605900,423,123,10,0,0,0,34.86,5.72,602.94,0
1267605960,459,139,12,0,0,0,34.86,5.36,605.64,0
1267606020,477,143,12,0,0,0,34.86,5.53,608.7,0
1267606080,411,123,28,0,0,0,34.89,5.14,608.4,0
1267606140,417,125,26,0,0,0,34.9,5.1,607.08,0
1267606200,474,146,14,2,0,0,34.89,4.96,608.82,0
1267606260,456,142,12,2,0,0,34.9,5,610.44,0
1267606320,342,104,10,0,0,0,34.89,4.78,611.52,0
1267606380,354,112,12,0,0,0,34.9,4.69,612.84,0
1267606440,276,80,26,0,0,0,34.89,4.68,608.46,0
1267606500,270,80,22,0,0,0,34.89,4.47,605.46,0
1267606560,312,90,12,0,0,0,34.93,4.1,604.02,0
1267606620,318,92,10,0,0,0,34.93,4.11,602.34,0
1267606680,294,92,12,0,0,0,34.91,4.2,598.02,0
1267606740,318,98,12,0,0,0,34.93,4.2,594.3,0
1267606800,387,106,18,2,0,0,34.92,4.08,593.46,0
1267606860,357,98,16,2,0,0,34.94,4.06,592.26,0
1267606920,276,84,10,0,0,0,34.94,3.86,584.04,0
1267606980,291,88,12,0,0,0,34.91,3.73,576,0
1267607040,186,56,10,2,0,0,34.92,3.89,565.08,0
1267607100,192,56,10,2,0,0,34.91,3.72,554.58,0
1267607160,336,102,12,2,0,0,34.89,3.65,544.2,0
1267607220,324,98,12,2,0,0,34.89,3.62,534.84,0
1267607280,405,112,10,2,2,2,34.88,3.63,528.3,0
1267607340,405,114,14,0,0,0,34.88,3.57,521.1,0
1267607400,300,92,14,0,0,0,34.86,3.69,511.2,0
1267607400,336,104,14,0,0,0,34.86,3.81,502.62,0
1267607460,162,44,0,0,0,0,34.86,3.7,484.5,0
1267607520,186,54,4,0,0,0,34.89,3.91,466.62,0
1267607580,342,90,16,2,2,0,34.89,3.65,457.26,0
1267607640,342,90,16,2,2,0,34.88,3.86,448.68,0
1267607700,294,90,8,0,0,0,34.9,3.77,440.82,0
1267607760,294,90,8,0,0,0,34.84,3.56,432.36,0
1267607820,366,104,24,0,0,0,34.82,3.33,421.8,0
1267607880,366,104,24,0,0,0,34.79,3.64,411.36,0
1267607940,282,88,6,0,0,0,34.76,3.88,404.52,0
1267608000,282,88,6,0,0,0,34.75,3.69,398.7,0
1267608060,246,74,8,2,0,0,34.71,3.63,391.56,0
1267608120,246,74,8,2,0,0,34.7,3.62,384.78,0
1267608180,318,90,6,0,0,0,34.68,3.8,380.46,0
1267608240,318,90,6,0,0,0,34.66,3.45,375.84,0
1267608300,360,102,22,2,0,0,34.67,3.74,368.7,0
1267608360,360,102,22,2,0,0,34.68,3.54,361.68,0
1267608420,276,82,14,2,0,0,34.66,3.32,353.52,0
1267608480,276,82,14,2,0,0,34.66,3.35,345.78,0
1267608540,216,68,6,0,0,0,34.66,3.43,338.1,0
1267608600,216,68,6,0,0,0,34.68,3.24,331.08,0
1267608660,252,78,16,4,2,0,34.66,3.32,326.88,0
1267608720,252,78,16,4,2,0,34.66,3.5,321.42,0
1267608780,258,76,12,0,0,0,34.64,3.33,318.12,0
1267608840,258,76,12,0,0,0,34.64,3.42,314.82,0
1267608900,240,72,8,2,0,0,34.64,3.27,310.44,0
1267608960,240,72,8,2,0,0,34.64,3.53,305.7,0
1267609020,234,66,12,0,0,0,34.64,3.41,302.16,0
1267609080,234,66,12,0,0,0,34.64,3.66,298.5,0
1267609140,282,84,10,0,0,0,34.63,3.55,294.66,0
1267609200,282,84,10,0,0,0,34.61,3.42,291.18,0
1267609260,372,108,14,0,0,0,34.62,3.49,291.78,0
1267609320,372,108,14,0,0,0,34.59,3.59,292.14,0
1267609380,309,91,12,2,2,2,34.59,3.58,292.8,0
1267609440,309,91,12,2,2,2,34.6,3.28,293.58,0
1267609500,312,84,12,0,0,0,34.57,3.38,293.58,0
1267609560,312,84,12,0,0,0,34.6,3.73,293.46,0
1267609560,294,84,16,2,0,0,34.57,3.61,293.46,0
1267609620,294,84,16,2,0,0,34.57,3.72,292.98,0
1267609680,348,94,16,2,0,0,34.6,3.65,292.2,0
1267609740,348,94,16,2,0,0,34.55,3.64,292.02,0
1267609800,276,84,12,4,0,0,34.56,3.61,292.02,0
1267609860,276,84,12,4,0,0,34.53,3.5,291.72,0
1267609920,282,80,6,0,0,0,34.55,3.57,293.64,0
1267609980,282,80,6,0,0,0,34.53,3.61,295.44,0
1267610040,258,76,14,0,0,0,34.54,3.77,293.88,0
1267610100,258,76,14,0,0,0,34.55,3.79,292.56,0
1267610160,246,66,6,0,0,0,34.53,3.57,289.38,0
1267610220,246,66,6,0,0,0,34.56,3.65,286.2,0
1267610280,252,74,12,0,0,0,34.57,3.54,285.24,0
1267610340,252,74,12,0,0,0,34.57,3.53,283.56,0
1267610400,258,70,4,0,0,0,34.56,3.54,285.48,0
1267610460,258,70,4,0,0,0,34.57,3.4,286.92,0
1267610520,246,68,8,2,0,0,34.56,3.82,285,0
1267610580,246,68,8,2,0,0,34.56,3.57,283.08,0
1267610640,210,62,4,0,0,0,34.59,3.62,281.4,0
1267610700,210,62,4,0,0,0,34.61,3.54,279.72,0
1267610760,348,93,8,0,0,0,34.62,3.6,279.36,0
1267610820,348,93,8,0,0,0,34.62,3.43,279,0
1267610880,309,79,10,0,0,0,34.61,3.47,279.54,0
1267610940,309,79,10,0,0,0,34.59,3.44,280.08,0
1267611000,336,106,12,0,0,0,34.57,3.53,281.88,0
1267611060,336,106,12,0,0,0,34.61,3.51,283.68,0
1267611120,339,86,0,0,0,0,34.62,3.55,284.1,0
1267611180,381,96,6,0,0,0,34.62,3.66,285.36,0
1267611240,300,90,14,2,0,0,34.62,3.51,284.16,0
1267611300,312,92,16,2,0,0,34.59,3.65,283.2,0
1267611360,408,115,8,0,0,0,34.63,3.91,285.84,0
1267611420,408,115,6,0,0,0,34.62,3.91,288.48,0
1267611480,306,84,6,0,0,0,34.63,4.11,290.28,0
1267611540,318,86,6,0,0,0,34.63,4.06,292.32,0
1267611600,303,80,8,0,0,0,34.63,4.2,293.34,0
1267611600,321,88,8,0,0,0,34.61,3.65,294.72,0
1267611660,336,94,4,0,0,0,34.62,3.72,296.28,0
1267611720,312,86,6,0,0,0,34.65,3.34,297.36,0
1267611780,390,108,10,0,0,0,34.62,3.83,300.36,0
1267611840,384,108,10,0,0,0,34.61,3.82,303.24,0
1267611900,252,70,12,2,2,2,34.6,3.4,303.6,0
1267611960,240,68,8,0,0,0,34.63,3.55,303.72,0
1267612020,345,97,20,0,0,0,34.62,3.3,304.98,0
1267612080,327,93,18,0,0,0,34.61,3.94,305.88,0
1267612140,330,90,6,0,0,0,34.6,3.59,305.04,0
1267612200,318,88,6,0,0,0,34.59,3.37,303.96,0
1267612260,315,85,8,2,0,0,34.6,3.61,304.08,0
1267612320,345,93,10,2,0,0,34.6,3.53,304.8,0
1267612380,270,84,12,0,0,0,34.62,3.67,303.96,0
1267612440,252,76,12,0,0,0,34.61,3.37,302.76,0
1267612500,252,70,8,0,0,0,34.62,3.41,301.92,0
1267612560,252,72,6,0,0,0,34.6,3.4,301.08,0
1267612620,276,76,14,0,0,0,34.61,3.33,299.64,0
1267612680,282,76,10,0,0,0,34.6,3.31,298.32,0
1267612740,348,105,10,0,0,0,34.61,3.46,299.76,0
1267612800,354,103,10,0,0,0,34.57,3.26,301.32,0
1267612860,234,72,8,2,0,0,34.57,3.4,300.36,0
1267612920,264,80,8,2,0,0,34.56,3.59,300,0
1267612980,282,84,8,0,0,0,34.6,3.51,300.48,0
1267613040,333,103,10,0,0,0,34.59,3.5,301.98,0
1267613100,246,76,6,0,0,0,34.57,3.31,301.98,0
1267613160,234,72,4,0,0,0,34.59,3.47,301.74,0
1267613220,288,84,6,0,0,0,34.57,3.25,302.46,0
1267613280,270,76,6,0,0,0,34.55,3.12,302.82,0
1267613340,297,93,8,0,0,0,34.55,3.42,303.6,0
1267613400,309,97,6,0,0,0,34.55,3.35,304.62,0
1267613460,330,94,8,0,0,0,34.56,3.47,306.3,0
1267613520,360,98,6,0,0,0,34.57,3.58,308.58,0
1267613580,363,97,14,2,0,0,34.56,3.56,311.64,0
1267613640,381,103,16,2,0,0,34.59,3.62,315.06,0
1267613640,294,84,10,0,0,0,34.57,3.67,313.98,0
1267613700,282,80,10,0,0,0,34.59,3.7,312.66,0
1267613760,282,84,8,0,0,0,34.61,3.48,312.12,0
1267613820,246,72,4,0,0,0,34.6,3.65,310.86,0
1267613880,327,95,20,6,2,2,34.62,3.77,310.68,0
1267613940,306,86,20,6,2,2,34.61,3.73,310.08,0
1267614000,345,84,6,0,0,0,34.62,3.82,310.2,0
1267614060,363,88,6,0,0,0,34.63,4.01,309.84,0
1267614120,345,105,10,0,0,0,34.62,3.81,310.74,0
1267614180,339,103,10,0,0,0,34.62,3.84,311.28,0
1267614240,234,70,8,0,0,0,34.64,3.56,307.8,0
1267614300,252,78,6,0,0,0,34.64,3.71,304.68,0
1267614360,234,66,12,0,0,0,34.66,3.37,303.24,0
1267614420,216,62,10,0,0,0,34.65,3.56,301.2,0
1267614480,258,80,12,2,2,0,34.66,3.59,300.3,0
1267614540,264,78,12,2,2,0,34.66,3.85,299.16,0
1267614600,330,96,16,0,0,0,34.67,3.6,299.04,0
1267614660,312,90,14,0,0,0,34.67,3.51,299.04,0
1267614720,300,92,12,2,0,0,34.68,3.45,297.24,0
1267614780,312,94,10,2,0,0,34.66,3.5,295.8,0
1267614840,246,76,6,0,0,0,34.68,3.52,295.68,0
1267614900,246,76,6,0,0,0,34.68,3.55,295.8,0
1267614960,276,78,12,0,0,0,34.66,3.32,294.42,0
1267615020,276,78,12,0,0,0,34.69,3.34,293.4,0
1267615080,240,66,10,0,0,0,34.69,3.52,291.6,0
1267615140,240,66,10,0,0,0,34.69,3.6,290.04,0
1267615200,300,80,6,2,0,0,34.68,3.84,289.74,0
1267615260,300,80,6,2,0,0,34.7,3.45,288.84,0
1267615320,294,84,16,2,2,0,34.71,3.56,289.32,0
1267615380,294,84,16,2,2,0,34.71,3.82,290.16,0
1267615440,288,90,8,0,0,0,34.71,3.6,290.88,0
1267615500,288,90,8,0,0,0,34.73,3.58,291.6,0
1267615560,228,66,6,0,0,0,34.71,3.56,290.64,0
1267615620,228,62,6,0,0,0,34.73,3.69,289.56,0
1267615680,264,64,4,0,0,0,34.73,3.37,287.88,0
1267615740,306,76,4,0,0,0,34.73,3.43,286.92,0
1267615800,252,74,8,0,0,0,34.71,3.24,287.28,0
1267615800,264,76,14,2,2,2,34.74,3.24,287.28,0
1267615860,324,86,8,0,0,0,34.75,3.61,288.12,0
1267615920,306,80,4,0,0,0,34.74,3.43,287.58,0
1267615980,276,82,12,0,0,0,34.75,3.37,288.18,0
1267616040,294,90,14,0,0,0,34.76,3.39,289.38,0
1267616100,300,86,16,2,0,0,34.75,3.37,289.62,0
1267616160,300,86,16,2,0,0,34.76,3.3,290.22,0
1267616220,300,88,8,2,2,0,34.74,3.22,290.28,0
1267616280,270,80,8,2,2,0,34.75,3.11,289.5,0
1267616340,240,70,8,2,0,0,34.74,3.27,287.7,0
1267616400,264,78,8,2,0,0,34.75,3.53,285.78,0
1267616460,324,90,8,0,0,0,34.76,3.68,285,0
1267616520,318,88,8,0,0,0,34.76,3.47,283.74,0
1267616580,240,64,10,2,0,0,34.76,3.44,282.66,0
1267616640,258,72,8,0,0,0,34.75,3.29,282.18,0
1267616700,276,88,8,2,0,0,34.76,3.25,282.06,0
1267616760,264,86,8,2,0,0,34.74,3.27,282.42,0
1267616820,378,108,22,0,0,0,34.75,3.33,283.44,0
1267616880,348,98,22,0,0,0,34.73,3.7,284.28,0
1267616940,378,106,16,0,0,0,34.7,3.49,284.94,0
1267617000,384,108,14,0,0,0,34.7,3.18,285.36,0
1267617060,489,148,4,0,0,0,34.68,3.32,288.24,0
1267617120,489,148,4,0,0,0,34.66,3.24,291.24,0
1267617180,282,78,12,0,0,0,34.68,3.17,292.2,0
1267617240,282,78,12,0,0,0,34.68,3.46,292.8,0
1267617300,447,137,32,4,0,0,34.67,3.24,297.06,0
1267617360,447,137,32,4,0,0,34.69,3.27,301.68,0
1267617420,438,122,24,0,0,0,34.68,3.44,305.28,0
1267617480,438,122,24,0,0,0,34.67,3.52,308.76,0
1267617540,312,92,20,2,2,2,34.7,3.61,308.4,0
1267617600,312,92,20,2,2,2,34.69,3.24,308.4,0
1267617660,579,161,28,4,4,0,34.71,3.26,313.98,0
1267617720,579,161,28,4,4,0,34.71,3.07,319.32,0
1267617780,537,153,16,2,2,2,34.71,3.3,325.14,0
1267617840,537,153,16,2,2,2,34.74,3.16,330.96,0
1267617900,627,179,36,4,2,0,34.73,3.11,337.98,0
1267617960,627,179,36,4,2,0,34.7,3.3,345,0
1267617960,474,143,12,2,2,0,34.7,3.2,349.68,0
1267618020,474,143,12,2,2,0,34.71,3.72,354.36,0
1267618080,429,111,16,0,0,0,34.73,3.44,356.94,0
1267618140,429,111,16,0,0,0,34.71,3.5,359.52,0
1267618200,390,108,22,0,0,0,34.73,3.37,361.44,0
1267618260,390,108,22,0,0,0,34.71,3.27,363.36,0
1267618320,477,145,20,6,0,0,34.7,3.27,367.14,0
1267618380,477,145,20,6,0,0,34.7,3.19,370.92,0
1267618440,576,169,30,4,0,0,34.69,3.11,377.88,0
1267618500,576,169,30,4,0,0,34.7,3.15,384.84,0
1267618560,543,153,34,4,4,2,34.69,3.2,390.42,0
1267618620,543,153,34,4,4,2,34.68,3.26,395.16,0
1267618680,462,135,22,2,2,0,34.67,3.44,399.36,0
1267618740,462,135,22,2,2,0,34.67,3.9,403.32,0
1267618800,414,119,12,4,0,0,34.68,3.57,405.12,0
1267618860,414,119,12,4,0,0,34.66,3.56,407.28,0
1267618920,402,123,18,0,0,0,34.65,3.48,409.8,0
1267618980,402,123,18,0,0,0,34.64,3.35,411.96,0
1267619040,471,136,16,6,2,2,34.67,3.28,415.38,0
1267619100,471,136,16,6,2,2,34.64,3.37,418.8,0
1267619160,360,108,16,4,2,0,34.63,3.6,420,0
1267619220,360,108,16,4,2,0,34.62,3.53,421.8,0
1267619280,342,96,8,0,0,0,34.65,3.78,423.84,0
1267619340,342,96,8,0,0,0,34.65,3.4,425.4,0
1267619400,396,124,20,0,0,0,34.66,3.31,426.84,0
1267619460,396,124,20,0,0,0,34.64,3.35,428.4,0
1267619520,492,128,28,2,0,0,34.62,3.27,433.44,0
1267619580,492,128,28,2,0,0,34.62,3.14,438.12,0
1267619640,450,130,32,0,0,0,34.63,3.58,441.6,0
1267619700,450,130,32,0,0,0,34.63,3.34,445.32,0
1267619760,459,127,20,2,0,0,34.63,3.55,446.94,0
1267619820,459,127,20,2,0,0,34.66,3.34,449.16,0
1267619880,504,146,30,2,0,0,34.65,3.43,451.68,0
1267619940,504,146,30,2,0,0,34.66,3.87,454.08,0
1267620000,282,80,10,2,0,0,34.68,3.61,449.94,0
1267620060,282,80,10,2,0,0,34.67,3.44,445.8,0
1267620060,342,102,16,4,4,2,34.68,3.5,447,0
